epoch,Acc,loss,lr,val_Acc,val_loss
0,0.24420000612735748,2.03513240814209,0.01,0.20010000467300415,3.404629707336426
1,0.47247499227523804,1.4335250854492188,0.01,0.3720000088214874,2.4818406105041504
2,0.5879250168800354,1.148680329322815,0.01,0.48420000076293945,1.8641189336776733
3,0.6621249914169312,0.9518120884895325,0.01,0.6061999797821045,1.170881986618042
4,0.7078499794006348,0.8212860226631165,0.01,0.6341999769210815,1.068935513496399
5,0.7456499934196472,0.7194457054138184,0.01,0.6419000029563904,1.1492245197296143
6,0.7735750079154968,0.6411781907081604,0.01,0.6470000147819519,1.1606767177581787
7,0.7987750172615051,0.5745010375976562,0.01,0.6991000175476074,0.9838703870773315
8,0.8189749717712402,0.510322093963623,0.01,0.6840000152587891,0.9737590551376343
9,0.84027498960495,0.45224326848983765,0.01,0.6220999956130981,1.4726204872131348
10,0.8576499819755554,0.40154388546943665,0.01,0.6430000066757202,1.383824348449707
11,0.8737000226974487,0.35951805114746094,0.01,0.6319000124931335,1.7744953632354736
12,0.8855500221252441,0.31889477372169495,0.01,0.6909000277519226,1.2826799154281616
13,0.8984249830245972,0.283810019493103,0.01,0.6723999977111816,1.4725420475006104
14,0.911300003528595,0.244628444314003,0.01,0.5830000042915344,2.5902600288391113
15,0.9208499789237976,0.22193503379821777,0.01,0.6775000095367432,1.6107898950576782
16,0.9283499717712402,0.1993597000837326,0.01,0.6521000266075134,1.9547431468963623
17,0.932200014591217,0.18688879907131195,0.01,0.7073000073432922,1.4487518072128296
18,0.941349983215332,0.16176705062389374,0.01,0.6794999837875366,1.8657097816467285
19,0.942674994468689,0.16149194538593292,0.01,0.713699996471405,1.5030525922775269
20,0.9506000280380249,0.14083415269851685,0.01,0.6240000128746033,2.491943597793579
21,0.9482750296592712,0.14353270828723907,0.01,0.6516000032424927,2.267003297805786
22,0.9537249803543091,0.12805768847465515,0.01,0.713699996471405,1.617701530456543
23,0.9526749849319458,0.13305167853832245,0.01,0.7053999900817871,1.686885952949524
24,0.9568750262260437,0.11649584025144577,0.01,0.707099974155426,1.7703425884246826
25,0.9611999988555908,0.10797038674354553,0.01,0.6811000108718872,2.0546951293945312
26,0.9568250179290771,0.11918307095766068,0.01,0.7013999819755554,1.767832636833191
27,0.9634000062942505,0.10227660834789276,0.01,0.7088000178337097,1.822656273841858
28,0.9666249752044678,0.09444479644298553,0.01,0.6848000288009644,2.183960437774658
29,0.9662500023841858,0.09766834229230881,0.01,0.7250000238418579,1.579340934753418
30,0.9648000001907349,0.09943432360887527,0.01,0.7091000080108643,1.8436729907989502
31,0.9682499766349792,0.09026709944009781,0.01,0.7228000164031982,1.6665592193603516
32,0.9683499932289124,0.08922170102596283,0.01,0.7156999707221985,1.6562243700027466
33,0.969124972820282,0.08769845962524414,0.01,0.7152000069618225,1.7713351249694824
34,0.96732497215271,0.09212707728147507,0.01,0.6897000074386597,2.234016180038452
35,0.9671750068664551,0.0922497883439064,0.01,0.7123000025749207,1.7669107913970947
36,0.967674970626831,0.09042976051568985,0.01,0.7063999772071838,1.8930875062942505
37,0.9732000231742859,0.07710094749927521,0.01,0.7254999876022339,1.7167659997940063
38,0.9749749898910522,0.06911471486091614,0.01,0.7203999757766724,1.783571720123291
39,0.9717249870300293,0.08002615720033646,0.01,0.6949999928474426,2.203313112258911
40,0.9714249968528748,0.0832720398902893,0.01,0.7041000127792358,1.9264777898788452
41,0.9732249975204468,0.07613910734653473,0.01,0.7089999914169312,2.0496768951416016
42,0.9736499786376953,0.07276833802461624,0.01,0.7045000195503235,2.006500244140625
43,0.9763500094413757,0.06959643214941025,0.01,0.722100019454956,2.054920196533203
44,0.9764999747276306,0.06678175181150436,0.01,0.7193999886512756,1.9049369096755981
45,0.9744499921798706,0.07635386288166046,0.01,0.727400004863739,1.70187246799469
46,0.975974977016449,0.07049582898616791,0.01,0.7307999730110168,1.8503329753875732
47,0.9748749732971191,0.07005038112401962,0.01,0.7207000255584717,1.804862141609192
48,0.9761999845504761,0.06946379691362381,0.01,0.7034000158309937,1.979200839996338
49,0.9776750206947327,0.06496059894561768,0.01,0.7315000295639038,1.828192949295044
50,0.9776250123977661,0.0651126429438591,0.01,0.7113000154495239,1.9371849298477173
51,0.977774977684021,0.06424402445554733,0.01,0.7368000149726868,1.7503068447113037
52,0.9775500297546387,0.06418830901384354,0.01,0.7372000217437744,1.6885052919387817
53,0.9808499813079834,0.05572647601366043,0.01,0.7294999957084656,1.9734832048416138
54,0.979324996471405,0.06004518270492554,0.01,0.7163000106811523,2.054974317550659
55,0.9784500002861023,0.06417287886142731,0.01,0.7343000173568726,1.7935075759887695
56,0.9818249940872192,0.051999229937791824,0.01,0.7304999828338623,1.9045661687850952
57,0.979449987411499,0.06181423366069794,0.01,0.7276999950408936,1.826826572418213
58,0.9763000011444092,0.06709589809179306,0.01,0.7009000182151794,2.2049267292022705
59,0.982450008392334,0.05071137845516205,0.01,0.7402999997138977,1.7305712699890137
60,0.9800750017166138,0.05659746006131172,0.01,0.6692000031471252,2.8123385906219482
61,0.9785500168800354,0.0626281127333641,0.01,0.723800003528595,2.0651612281799316
62,0.9801499843597412,0.059947382658720016,0.01,0.7088000178337097,2.205767869949341
63,0.982450008392334,0.049940336495637894,0.01,0.6481999754905701,3.201392889022827
64,0.9815999865531921,0.054737724363803864,0.01,0.7200999855995178,1.981463074684143
65,0.9817500114440918,0.0522620715200901,0.01,0.7260000109672546,2.1712472438812256
66,0.9808499813079834,0.05434023588895798,0.01,0.7303000092506409,1.9744330644607544
67,0.9814249873161316,0.05416944622993469,0.01,0.7317000031471252,1.8364484310150146
68,0.9824000000953674,0.05259902402758598,0.01,0.6967999935150146,2.4656693935394287
69,0.9822999835014343,0.05146133899688721,0.01,0.7164000272750854,2.004911422729492
70,0.9827250242233276,0.04953865334391594,0.01,0.7247999906539917,2.42287278175354
71,0.9792500138282776,0.06170753762125969,0.01,0.7394999861717224,1.8363456726074219
72,0.9866750240325928,0.04030897840857506,0.01,0.730400025844574,2.0739006996154785
73,0.9856500029563904,0.04244821518659592,0.01,0.699400007724762,2.5978169441223145
74,0.9802500009536743,0.05589492619037628,0.01,0.730400025844574,1.926905870437622
75,0.9842249751091003,0.045275911688804626,0.01,0.7329999804496765,2.0676145553588867
76,0.9845250248908997,0.04466401785612106,0.01,0.7365000247955322,2.0073604583740234
77,0.982824981212616,0.050585947930812836,0.01,0.7239999771118164,2.2714109420776367
78,0.9871500134468079,0.03777475282549858,0.01,0.745199978351593,2.0430901050567627
79,0.9814500212669373,0.05667642876505852,0.01,0.7452999949455261,1.9573771953582764
80,0.9848750233650208,0.04573898762464523,0.01,0.7178000211715698,2.18721866607666
81,0.9863749742507935,0.04104623571038246,0.01,0.7218999862670898,2.152613639831543
82,0.9849749803543091,0.04547766223549843,0.01,0.7311999797821045,2.1322524547576904
83,0.9835000038146973,0.04955299198627472,0.01,0.7245000004768372,2.397042989730835
84,0.9856250286102295,0.04133584350347519,0.01,0.746999979019165,2.0199408531188965
85,0.9851250052452087,0.044927969574928284,0.01,0.7376000285148621,2.0210204124450684
86,0.9836999773979187,0.047666843980550766,0.01,0.7462000250816345,2.0124521255493164
87,0.9852499961853027,0.04565388709306717,0.01,0.7414000034332275,2.0899226665496826
88,0.9853000044822693,0.0456526055932045,0.01,0.7439000010490417,2.0004613399505615
89,0.9865000247955322,0.04129750654101372,0.01,0.7324000000953674,2.0290467739105225
90,0.9866250157356262,0.04052131623029709,0.01,0.7404000163078308,2.003154993057251
91,0.9858999848365784,0.041227586567401886,0.01,0.7193999886512756,2.304615020751953
92,0.9839749932289124,0.04753084108233452,0.01,0.736299991607666,1.9984244108200073
93,0.9866750240325928,0.04188308119773865,0.01,0.7398999929428101,2.010895013809204
94,0.9870499968528748,0.03716164827346802,0.01,0.7156999707221985,2.447854995727539
95,0.9855750203132629,0.041623327881097794,0.01,0.7336000204086304,2.1347272396087646
96,0.985925018787384,0.04008633270859718,0.01,0.7286999821662903,2.2148830890655518
97,0.9896500110626221,0.030292702838778496,0.01,0.7279999852180481,2.2741456031799316
98,0.9852749705314636,0.044140562415122986,0.01,0.6916000247001648,2.559798002243042
99,0.9861249923706055,0.04206756502389908,0.01,0.7418000102043152,1.9909989833831787
100,0.9888499975204468,0.03195638954639435,0.01,0.7358999848365784,2.2555630207061768
101,0.985450029373169,0.043952878564596176,0.01,0.7264999747276306,2.168109655380249
102,0.9869499802589417,0.0380965918302536,0.01,0.7419000267982483,2.13877534866333
103,0.988349974155426,0.03775937482714653,0.01,0.7210000157356262,2.3635103702545166
104,0.9860249757766724,0.041584983468055725,0.01,0.7325999736785889,2.3638217449188232
105,0.9872499704360962,0.037645284086465836,0.01,0.7440000176429749,2.201394557952881
106,0.9905250072479248,0.029249893501400948,0.01,0.7512999773025513,2.0212769508361816
107,0.9852499961853027,0.044028639793395996,0.01,0.7208999991416931,2.3293981552124023
108,0.9860749840736389,0.04214581847190857,0.01,0.7376999855041504,2.163681745529175
109,0.9897750020027161,0.030132507905364037,0.01,0.7448999881744385,2.0856077671051025
110,0.9855250120162964,0.04395896941423416,0.01,0.7433000206947327,2.146456241607666
111,0.9883249998092651,0.03446321189403534,0.01,0.7404000163078308,2.1013102531433105
112,0.9875500202178955,0.03731432929635048,0.01,0.7501000165939331,2.040069103240967
113,0.9904500246047974,0.028761563822627068,0.01,0.7196000218391418,2.588738203048706
114,0.9897249937057495,0.03227230906486511,0.01,0.7423999905586243,2.1331396102905273
115,0.98785001039505,0.038217730820178986,0.01,0.7138000130653381,2.9095473289489746
116,0.9887250065803528,0.0343802273273468,0.01,0.7305999994277954,2.2975921630859375
117,0.9894999861717224,0.031345877796411514,0.01,0.7458999752998352,2.0762431621551514
118,0.9865249991416931,0.04004116356372833,0.01,0.7311000227928162,2.3086209297180176
119,0.9879000186920166,0.03515081852674484,0.01,0.7134000062942505,2.8922576904296875
120,0.9898750185966492,0.029744409024715424,0.01,0.7455000281333923,2.131943941116333
121,0.9863499999046326,0.042445436120033264,0.01,0.7337999939918518,2.3231444358825684
122,0.9870499968528748,0.0393102765083313,0.01,0.7366999983787537,2.303248882293701
123,0.9887999892234802,0.036079779267311096,0.01,0.7433000206947327,2.0862772464752197
124,0.9929749965667725,0.019748998805880547,0.01,0.7135000228881836,2.6866164207458496
125,0.9865999817848206,0.04280073940753937,0.01,0.746399998664856,2.0535876750946045
126,0.988099992275238,0.0363907665014267,0.01,0.7407000064849854,2.2427189350128174
127,0.9887750148773193,0.032050419598817825,0.01,0.7451000213623047,2.253194808959961
128,0.9878749847412109,0.036123454570770264,0.01,0.7164999842643738,2.6135475635528564
129,0.9879500269889832,0.039732228964567184,0.01,0.743399977684021,2.2635369300842285
130,0.9904749989509583,0.02779407985508442,0.01,0.7396000027656555,2.0732810497283936
131,0.991599977016449,0.02590148337185383,0.01,0.7487999796867371,2.2239832878112793
132,0.990024983882904,0.03333047032356262,0.01,0.7495999932289124,2.0447261333465576
133,0.9911249876022339,0.026530100032687187,0.01,0.7465000152587891,2.1340370178222656
134,0.9923999905586243,0.02388896234333515,0.01,0.7520999908447266,2.2347609996795654
135,0.9891999959945679,0.03318662941455841,0.01,0.7081000208854675,2.7631850242614746
136,0.9891999959945679,0.03218134492635727,0.01,0.7260000109672546,2.473095417022705
137,0.9884499907493591,0.03526001423597336,0.01,0.7444999814033508,2.2151682376861572
138,0.9917500019073486,0.024912994354963303,0.01,0.7473999857902527,2.3661019802093506
139,0.9918749928474426,0.025932330638170242,0.01,0.7184000015258789,2.825115442276001
140,0.9865999817848206,0.04120378568768501,0.01,0.7486000061035156,2.2816755771636963
141,0.9886500239372253,0.0355277881026268,0.01,0.7483999729156494,2.2420637607574463
142,0.9918500185012817,0.025752630084753036,0.01,0.7493000030517578,2.2153689861297607
143,0.9899749755859375,0.029882241040468216,0.01,0.7123000025749207,2.73363995552063
144,0.9897750020027161,0.030999161303043365,0.01,0.7475000023841858,2.1655819416046143
145,0.9921500086784363,0.023552654311060905,0.01,0.7348999977111816,2.289886713027954
146,0.9916499853134155,0.025891249999403954,0.01,0.7560999989509583,2.08677339553833
147,0.991599977016449,0.024951329454779625,0.01,0.7451000213623047,2.198509931564331
148,0.9921500086784363,0.024532439187169075,0.01,0.718999981880188,2.6500651836395264
149,0.9871000051498413,0.042879875749349594,0.01,0.7267000079154968,2.31563401222229
150,0.9900749921798706,0.030853088945150375,0.01,0.7493000030517578,2.192953109741211
151,0.996874988079071,0.010114667937159538,0.001,0.7742999792098999,1.9830849170684814
152,0.9995499849319458,0.0019723393488675356,0.001,0.7742000222206116,1.9846714735031128
153,0.9997000098228455,0.0011387000558897853,0.001,0.7757999897003174,1.9958125352859497
154,0.9998999834060669,0.0008277337183244526,0.001,0.7757999897003174,1.9946980476379395
155,0.9999750256538391,0.0005779126659035683,0.001,0.7745000123977661,2.017212152481079
156,0.9999750256538391,0.00045319367200136185,0.001,0.7767999768257141,2.0212628841400146
157,0.9999250173568726,0.00048226723447442055,0.001,0.7767999768257141,2.0442452430725098
158,0.9999750256538391,0.00028356414986774325,0.001,0.7771000266075134,2.0547688007354736
159,0.9999750256538391,0.000251641555223614,0.001,0.7781000137329102,2.0610082149505615
160,1.0,0.00021149225358385593,0.001,0.7789000272750854,2.071464776992798
161,0.9999750256538391,0.00020939201931469142,0.001,0.7774999737739563,2.089338541030884
162,0.9999750256538391,0.0001787770161172375,0.001,0.7767000198364258,2.095956325531006
163,0.999875009059906,0.0004364788474049419,0.001,0.775600016117096,2.108959913253784
164,0.9999750256538391,0.00021109096996951848,0.001,0.7763000130653381,2.107059955596924
165,1.0,0.0001402580237481743,0.001,0.777899980545044,2.134183406829834
166,1.0,9.410535858478397e-05,0.001,0.7774999737739563,2.14652156829834
167,1.0,6.668742571491748e-05,0.001,0.7773000001907349,2.1580727100372314
168,1.0,7.026558887446299e-05,0.001,0.7785999774932861,2.1677403450012207
169,1.0,5.4692231060471386e-05,0.001,0.7777000069618225,2.180250406265259
170,1.0,6.410123751265928e-05,0.001,0.7795000076293945,2.1895601749420166
171,1.0,6.279847002588212e-05,0.001,0.7804999947547913,2.2282443046569824
172,1.0,4.0410370274912566e-05,0.001,0.7803999781608582,2.2404444217681885
173,1.0,4.016984166810289e-05,0.001,0.7777000069618225,2.2449300289154053
174,1.0,6.095467688282952e-05,0.001,0.7767000198364258,2.2639081478118896
175,1.0,7.7491880801972e-05,0.001,0.7781999707221985,2.2859158515930176
176,1.0,6.461424345616251e-05,0.001,0.7778000235557556,2.3239481449127197
177,1.0,3.3488111512269825e-05,0.001,0.779699981212616,2.319326162338257
178,1.0,0.00014486088184639812,0.001,0.7706000208854675,2.3910727500915527
179,0.9995499849319458,0.0014845627592876554,0.001,0.7746000289916992,2.3788909912109375
180,0.9999499917030334,0.00021814575302414596,0.001,0.7760000228881836,2.373194456100464
181,0.9999750256538391,0.00014825744437985122,0.001,0.7773000001907349,2.3656158447265625
182,1.0,0.00010582931281533092,0.001,0.7757999897003174,2.3721272945404053
183,1.0,5.718881948268972e-05,0.001,0.7767999768257141,2.3648757934570312
184,1.0,2.9843593438272364e-05,0.001,0.7784000039100647,2.369598388671875
185,1.0,2.4745468181208707e-05,0.001,0.7777000069618225,2.3809242248535156
186,1.0,2.5536250177538022e-05,0.001,0.7767999768257141,2.380093574523926
187,1.0,1.85113512998214e-05,0.001,0.7782999873161316,2.3811991214752197
188,1.0,1.6770587535575032e-05,0.001,0.777400016784668,2.387377977371216
189,1.0,1.4347631804412231e-05,0.001,0.777999997138977,2.392523765563965
190,1.0,1.2672139746428002e-05,0.001,0.7795000076293945,2.4009995460510254
191,1.0,1.354620781057747e-05,0.001,0.777899980545044,2.4093222618103027
192,1.0,1.0396063771622721e-05,0.001,0.7793999910354614,2.4186980724334717
193,1.0,1.2373723620839883e-05,0.001,0.7789999842643738,2.426215410232544
194,0.9998999834060669,0.0003621862852014601,0.001,0.7728000283241272,2.4068894386291504
195,0.999625027179718,0.0012060783337801695,0.001,0.7718999981880188,2.4174423217773438
196,0.999875009059906,0.00040253801853396,0.001,0.775600016117096,2.4279401302337646
197,1.0,8.206727216020226e-05,0.001,0.7746000289916992,2.4199249744415283
198,0.9998999834060669,0.00022474132128991187,0.001,0.7752000093460083,2.431793451309204
199,1.0,5.77139544475358e-05,0.001,0.777400016784668,2.435070753097534
200,1.0,4.7074932808754966e-05,0.001,0.7759000062942505,2.4293012619018555
201,1.0,3.262636164436117e-05,0.001,0.776199996471405,2.4344594478607178
202,1.0,2.020256215473637e-05,0.001,0.7764000296592712,2.439458131790161
203,1.0,1.9509479898260906e-05,0.001,0.7753999829292297,2.4450364112854004
204,1.0,1.855812115536537e-05,0.001,0.7746000289916992,2.4519875049591064
205,1.0,1.5135653484321665e-05,0.001,0.7750999927520752,2.458850860595703
206,1.0,1.9315122699481435e-05,0.001,0.7770000100135803,2.4566099643707275
207,1.0,1.064204752765363e-05,0.001,0.7764999866485596,2.465064764022827
208,1.0,1.3583396139438264e-05,0.001,0.7763000130653381,2.47708797454834
209,1.0,1.0343749636376742e-05,0.001,0.7768999934196472,2.479827642440796
210,1.0,1.1098140021204017e-05,0.001,0.777400016784668,2.4991750717163086
211,1.0,7.83255927672144e-06,0.001,0.7771000266075134,2.503700017929077
212,1.0,2.6345214791945182e-05,0.001,0.7684999704360962,2.75137996673584
213,1.0,4.622527558240108e-05,0.001,0.7781000137329102,2.559467077255249
214,1.0,6.327204027911648e-05,0.001,0.772599995136261,2.703425168991089
215,0.999625027179718,0.00097775855101645,0.001,0.76910001039505,2.642477512359619
216,0.9997249841690063,0.000569289899431169,0.001,0.7754999995231628,2.572988748550415
217,0.9999750256538391,0.00014680426102131605,0.001,0.7778000235557556,2.566432476043701
218,0.9999750256538391,8.816652552923188e-05,0.001,0.7764999866485596,2.565034866333008
219,1.0,7.114214531611651e-05,0.001,0.775600016117096,2.5800392627716064
220,0.9998499751091003,0.0003526589134708047,0.001,0.7781999707221985,2.618701457977295
221,0.999875009059906,0.0005062699783593416,0.001,0.774399995803833,2.643092632293701
222,0.9999250173568726,0.0002659765596035868,0.001,0.7771000266075134,2.604198932647705
223,0.9999499917030334,0.00011000552331097424,0.001,0.7782999873161316,2.5878748893737793
224,1.0,4.356728823040612e-05,0.001,0.7781000137329102,2.5910606384277344
225,1.0,2.444710480631329e-05,0.001,0.7778000235557556,2.5888588428497314
226,1.0,3.6567376810126007e-05,1e-04,0.7775999903678894,2.589034080505371
227,1.0,3.245583866373636e-05,1e-04,0.7774999737739563,2.5857796669006348
228,1.0,2.1574383936240338e-05,1e-04,0.7768999934196472,2.5863571166992188
229,1.0,2.2004058337188326e-05,1e-04,0.7774999737739563,2.585514783859253
230,1.0,1.9068778783548623e-05,1e-04,0.7777000069618225,2.5840249061584473
231,1.0,2.1059564460301772e-05,1e-04,0.7782999873161316,2.582467555999756
232,1.0,3.1304625736083835e-05,1e-04,0.777899980545044,2.5822908878326416
233,1.0,1.971885831153486e-05,1e-04,0.7782999873161316,2.5842905044555664
234,0.9999750256538391,3.396145621081814e-05,1e-04,0.7782999873161316,2.588099241256714
235,1.0,1.6311299987137318e-05,1e-04,0.7781999707221985,2.5870463848114014
236,1.0,1.6090109056676738e-05,1e-04,0.7775999903678894,2.587292194366455
237,1.0,1.3032942661084235e-05,1e-04,0.7778000235557556,2.5890283584594727
238,1.0,1.2864524251199327e-05,1e-04,0.7781000137329102,2.5881617069244385
239,1.0,1.4657288375019561e-05,1e-04,0.7785999774932861,2.587023973464966
240,1.0,1.7995214875554666e-05,1e-04,0.7782999873161316,2.591649293899536
241,1.0,1.184342909255065e-05,1e-04,0.777999997138977,2.589733839035034
242,1.0,1.0103488421009388e-05,1e-04,0.7778000235557556,2.591639518737793
243,1.0,1.2227025763422716e-05,1e-04,0.7781999707221985,2.597682237625122
244,1.0,9.292896720580757e-06,1e-04,0.7788000106811523,2.5996105670928955
245,1.0,8.906829862098675e-06,1e-04,0.7791000008583069,2.6018404960632324
246,1.0,6.816319455538178e-06,1e-04,0.7785999774932861,2.6026411056518555
247,1.0,7.121420821931679e-06,1e-04,0.7785999774932861,2.603782892227173
248,1.0,7.310475211852463e-06,1e-04,0.7781999707221985,2.605717420578003
249,1.0,1.0833637134055607e-05,1e-04,0.7786999940872192,2.6047487258911133
250,1.0,8.247149708040524e-06,1e-04,0.7791000008583069,2.6061060428619385
251,1.0,6.624408797506476e-06,1e-04,0.7785999774932861,2.610687732696533
252,1.0,6.348094302666141e-06,1e-04,0.7785999774932861,2.612929582595825
253,1.0,4.373582669359166e-06,1e-04,0.7789999842643738,2.6154983043670654
254,1.0,6.265915999392746e-06,1e-04,0.7793999910354614,2.618062734603882
255,1.0,5.860376859345706e-06,1e-04,0.7797999978065491,2.619950771331787
256,1.0,6.054946879885392e-06,1e-04,0.7789999842643738,2.623378038406372
257,1.0,1.1032587281079032e-05,1e-04,0.77920001745224,2.6218957901000977
258,1.0,5.1306265049788635e-06,1e-04,0.7789999842643738,2.6236939430236816
259,1.0,4.317495950090233e-06,1e-04,0.7785000205039978,2.6270930767059326
260,1.0,6.3676930039946456e-06,1e-04,0.7789000272750854,2.6297965049743652
261,1.0,5.57737757844734e-06,1e-04,0.7788000106811523,2.6275811195373535
