epoch,Acc,loss,lr,val_Acc,val_loss
0,0.0989999994635582,2.532414197921753,0.1,0.10170000046491623,2.3090646266937256
1,0.09977500140666962,2.3091769218444824,0.1,0.10050000250339508,2.3101987838745117
2,0.09749999642372131,2.308790683746338,0.1,0.10050000250339508,2.3063526153564453
3,0.10052499920129776,2.3091320991516113,0.1,0.10050000250339508,2.3096587657928467
4,0.10199999809265137,2.308326244354248,0.1,0.10249999910593033,2.3061020374298096
